CM004536.1,12163325,12168137
CM004536.1,12163325,12168137
CM004536.1,12181512,12189435
CM004536.1,12181512,12189435
CM004536.1,12089159,12099341
CM004536.1,12089159,12099341
CM004536.1,12426886,12429073
CM004536.1,12426886,12429073
CM004536.1,12428664,12429073
CM004536.1,12428736,12429073
CM004536.1,12401224,12420422
CM004536.1,12401224,12420422
CM004536.1,12419182,12420422
CM004536.1,12419461,12420422
CM004536.1,12449570,12458493
CM004536.1,12449570,12458493
CM004536.1,12978745,12980075
CM004536.1,12978745,12980075
CM004536.1,12978745,12979948
CM004536.1,12978745,12979948
CM004536.1,12966911,12970392
CM004536.1,12966911,12970392
CM004536.1,12983791,12985408
CM004536.1,12983791,12985408
CM004536.1,12984052,12984653
CM004536.1,12984052,12984653
CM004536.1,13331900,13339518
CM004536.1,13331900,13339518
CM004536.1,13338993,13339518
CM004536.1,13339026,13339518
CM004536.1,13304725,13316364
CM004536.1,13304725,13316364
CM004536.1,13306848,13306923
CM004536.1,13306848,13306872
CM004536.1,13973839,13989146
CM004536.1,13973839,13989146
CM004536.1,14330905,14344953
CM004536.1,14330905,14344953
CM004536.1,14344493,14344953
CM004536.1,14344493,14344629
CM004536.1,14344630,14344953
CM004536.1,14349161,14365157
CM004536.1,14349161,14365157
CM004536.1,14247319,14249236
CM004536.1,14247319,14249236
CM004536.1,14247319,14247775
CM004536.1,14247319,14247715
CM004536.1,14249956,14279073
CM004536.1,14249956,14279073
CM004536.1,14367448,14389307
CM004536.1,14367448,14389307
CM004536.1,14378099,14378361
CM004536.1,14378099,14378361
CM004536.1,14537478,14548461
CM004536.1,14537478,14548461
CM004536.1,14409319,14448672
CM004536.1,14409319,14448672
CM004536.1,14409319,14409388
CM004536.1,14448115,14448202
CM004536.1,14409319,14409388
CM004536.1,14448115,14448202
CM004536.1,14449935,14480879
CM004536.1,14449935,14480879
CM004536.1,14449935,14480879
CM004536.1,14449935,14480879
CM004536.1,14471678,14471810
CM004536.1,14471678,14471810
CM004536.1,14471678,14471810
CM004536.1,14471678,14471810
CM004536.1,14490048,14508909
CM004536.1,14490048,14508909
CM004536.1,14584473,14591913
CM004536.1,14584473,14591913
CM004536.1,14831390,14874799
CM004536.1,14831390,14874799
CM004536.1,14840183,14840246
CM004536.1,14841118,14841276
CM004536.1,14872865,14874799
CM004536.1,14840183,14840246
CM004536.1,14841118,14841276
CM004536.1,14873062,14874799
CM004536.1,14764990,14771809
CM004536.1,14764990,14771809
CM004536.1,14699350,14706436
CM004536.1,14699350,14706436
CM004536.1,14706371,14706436
CM004536.1,14701311,14701485
CM004536.1,14699350,14699448
CM004536.1,14706371,14706436
CM004536.1,14701311,14701485
CM004536.1,14699350,14699448
CM004536.1,14652620,14694000
CM004536.1,14652620,14694000
CM004536.1,14652620,14654077
CM004536.1,14652620,14654046
CM004536.1,15445164,15451142
CM004536.1,15445164,15451142
CM004536.1,15369828,15393991
CM004536.1,15369828,15393991
CM004536.1,15379241,15382970
CM004536.1,15391809,15393991
CM004536.1,15379241,15382970
CM004536.1,15391953,15393991
CM004536.1,15459129,15466217
CM004536.1,15459129,15466217
CM004536.1,15515490,15518128
CM004536.1,15515490,15518128
CM004536.1,15428027,15429788
CM004536.1,15428027,15429788
CM004536.1,15428027,15428398
CM004536.1,15428027,15428370
CM004536.1,15535432,15537738
CM004536.1,15535432,15537738
CM004536.1,15465283,15501049
CM004536.1,15465283,15501049
CM004536.1,15465283,15466314
CM004536.1,15465283,15466254
CM004536.1,15380158,15414700
CM004536.1,15380158,15414700
CM004536.1,15660043,15668555
CM004536.1,15660043,15668555
CM004536.1,15622635,15652595
CM004536.1,15622635,15652595
CM004536.1,15657258,15660010
CM004536.1,15657258,15660010
CM004536.1,15678648,15698982
CM004536.1,15678648,15698982
CM004536.1,15546917,15602000
CM004536.1,15546917,15602000
CM004536.1,15583421,15583498
CM004536.1,15564187,15564487
CM004536.1,15551740,15551779
CM004536.1,15546917,15547072
CM004536.1,15583421,15583498
CM004536.1,15564187,15564487
CM004536.1,15551740,15551779
CM004536.1,15546917,15547072
CM004536.1,15603391,15621732
CM004536.1,15603391,15621732
CM004536.1,16169139,16175212
CM004536.1,16169139,16175212
CM004536.1,16454330,16463397
CM004536.1,16454330,16463397
CM004536.1,16450364,16453668
CM004536.1,16450364,16453668
CM004536.1,16464542,16474049
CM004536.1,16464542,16474049
CM004536.1,16493658,16497614
CM004536.1,16493658,16497614
CM004536.1,16496882,16497614
CM004536.1,16497002,16497614
CM004536.1,16482710,16483881
CM004536.1,16482710,16483881
CM004536.1,16437946,16440691
CM004536.1,16437946,16440691
CM004536.1,16476930,16480540
CM004536.1,16476930,16480540
CM004536.1,16725757,16746180
CM004536.1,16725757,16746180
CM004536.1,16745433,16746180
CM004536.1,16745493,16746180
CM004536.1,16764048,16772901
CM004536.1,16764048,16772901
CM004536.1,16772428,16772901
CM004536.1,16772464,16772901
CM004536.1,16707472,16717817
CM004536.1,16707472,16717817
CM004536.1,16717732,16717817
CM004536.1,16717732,16717817
CM004536.1,16489292,16492594
CM004536.1,16489292,16492594
CM004536.1,16554591,16608223
CM004536.1,16554591,16608223
CM004536.1,16554591,16554653
CM004536.1,16562400,16562482
CM004536.1,16564272,16564329
CM004536.1,16576852,16576894
CM004536.1,16554591,16554653
CM004536.1,16562400,16562482
CM004536.1,16564272,16564329
CM004536.1,16576852,16576894
CM004536.1,16447054,16448525
CM004536.1,16447054,16448525
CM004536.1,16516269,16531462
CM004536.1,16516269,16531462
CM004536.1,16516269,16516573
CM004536.1,16516269,16516421
CM004536.1,16621391,16623195
CM004536.1,16621391,16623195
CM004536.1,17043112,17062019
CM004536.1,17043112,17062019
CM004536.1,17043112,17043190
CM004536.1,17043112,17043190
CM004536.1,16961157,16980523
CM004536.1,16961157,16980523
CM004536.1,17024133,17034654
CM004536.1,17024133,17034654
CM004536.1,17149084,17151084
CM004536.1,17149084,17151084
CM004536.1,17149084,17149198
CM004536.1,17149084,17149198
CM004536.1,17194657,17227269
CM004536.1,17194657,17227269
CM004536.1,17083252,17090278
CM004536.1,17083252,17090278
CM004536.1,17481924,17490474
CM004536.1,17481924,17490474
CM004536.1,18226821,18229239
CM004536.1,18226821,18229239
CM004536.1,18553192,18569380
CM004536.1,18553192,18569380
CM004536.1,18336577,18341788
CM004536.1,18336577,18341788
CM004536.1,18336577,18336665
CM004536.1,18338805,18341788
CM004536.1,18336577,18336665
CM004536.1,18338999,18341788
CM004536.1,18473430,18478406
CM004536.1,18473430,18478406
CM004536.1,18473790,18474490
CM004536.1,18474540,18474662
CM004536.1,18475124,18475202
CM004536.1,18473790,18474490
CM004536.1,18474540,18474662
CM004536.1,18475124,18475202
CM004536.1,18714564,18717421
CM004536.1,18714564,18717421
CM004536.1,18626345,18632320
CM004536.1,18626345,18632320
CM004536.1,18639076,18644418
CM004536.1,18639076,18644418
CM004536.1,18641254,18641426
CM004536.1,18644041,18644418
CM004536.1,18641254,18641426
CM004536.1,18644109,18644418
CM004536.1,18624241,18625660
CM004536.1,18624241,18625660
CM004536.1,18655111,18656118
CM004536.1,18655111,18656118
CM004536.1,18721881,18775221
CM004536.1,18721881,18775221
CM004536.1,18750278,18750418
CM004536.1,18765725,18765933
CM004536.1,18750278,18750418
CM004536.1,18765725,18765933
CM004536.1,18687097,18687366
CM004536.1,18687097,18687366
CM004536.1,18687097,18687366
CM004536.1,18687118,18687366
CM004536.1,18605543,18607486
CM004536.1,18605543,18607486
CM004536.1,18657934,18680628
CM004536.1,18657934,18680628
CM004536.1,18657934,18659188
CM004536.1,18657934,18659015
CM004536.1,20641124,20651810
CM004536.1,20641124,20651810
CM004536.1,20650796,20651810
CM004536.1,20650908,20651810
CM004536.1,20614692,20626328
CM004536.1,20614692,20626328
CM004536.1,20506182,20516064
CM004536.1,20506182,20516064
CM004536.1,20515406,20516064
CM004536.1,20515417,20516064
CM004536.1,20569419,20575438
CM004536.1,20569419,20575438
CM004536.1,20569419,20570101
CM004536.1,20569419,20570101
CM004536.1,20534726,20543320
CM004536.1,20534726,20543320
CM004536.1,20534726,20535099
CM004536.1,20534726,20535099
CM004536.1,20550935,20551963
CM004536.1,20550935,20551963
CM004536.1,20485124,20488772
CM004536.1,20485124,20488772
CM004536.1,20545544,20548756
CM004536.1,20545544,20548756
CM004536.1,20580536,20582896
CM004536.1,20580536,20582896
CM004536.1,20696728,20708807
CM004536.1,20696728,20708807
CM004536.1,20818232,20821773
CM004536.1,20818232,20821773
CM004536.1,20818232,20818711
CM004536.1,20818232,20818711
CM004536.1,20748551,20756308
CM004536.1,20748551,20756308
CM004536.1,20756146,20756308
CM004536.1,20755082,20755189
CM004536.1,20753229,20753292
CM004536.1,20748551,20748658
CM004536.1,20756146,20756308
CM004536.1,20755082,20755189
CM004536.1,20753229,20753292
CM004536.1,20748551,20748658
CM004536.1,20713014,20716737
CM004536.1,20713014,20716737
CM004536.1,20813858,20817003
CM004536.1,20813858,20817003
CM004536.1,20813858,20814617
CM004536.1,20816815,20817003
CM004536.1,20816815,20817003
CM004536.1,20814432,20814617
CM004536.1,20813858,20814431
CM004536.1,20720124,20733203
CM004536.1,20720124,20733203
CM004536.1,20785927,20789771
CM004536.1,20785927,20789771
CM004536.1,20788325,20788538
CM004536.1,20785927,20786046
CM004536.1,20788325,20788538
CM004536.1,20785927,20786046
CM004536.1,20798845,20800791
CM004536.1,20798845,20800791
CM004536.1,20798845,20800791
CM004536.1,20798845,20800791
CM004536.1,24038427,24059387
CM004536.1,24038427,24059387
CM004536.1,24038427,24040927
CM004536.1,24038427,24040738
CM004536.1,24143642,24155626
CM004536.1,24143642,24155626
CM004536.1,24001368,24003582
CM004536.1,24001368,24003582
CM004536.1,24213533,24223637
CM004536.1,24213533,24223637
CM004536.1,24546909,24553861
CM004536.1,24546909,24553861
CM004536.1,24587803,24592966
CM004536.1,24587803,24592966
CM004536.1,24627535,24628390
CM004536.1,24627535,24628390
CM004536.1,24554444,24567995
CM004536.1,24554444,24567995
CM004536.1,24630354,24636184
CM004536.1,24630354,24636184
CM004536.1,25076030,25089148
CM004536.1,25076030,25089148
CM004551.1,130549,137554
CM004551.1,130549,137554
CM004551.1,130549,130808
CM004551.1,134168,134311
CM004551.1,134774,135588
CM004551.1,136046,137554
CM004551.1,130549,130591
CM004551.1,130592,130808
CM004551.1,134168,134311
CM004551.1,134774,135588
CM004551.1,136046,136311
CM004551.1,136312,137554
CM004551.1,213188,214470
CM004551.1,213188,214470
CM004551.1,214297,214470
CM004551.1,214297,214470
CM004551.1,196732,202563
CM004551.1,196732,202563
CM004551.1,197432,197755
CM004551.1,199864,199948
CM004551.1,197432,197755
CM004551.1,199864,199948
CM004551.1,96224,99863
CM004551.1,96224,99863
CM004551.1,98821,98964
CM004551.1,98821,98964
CM004551.1,175511,178493
CM004551.1,175511,178493
CM004551.1,6525,35408
CM004551.1,6525,35408
CM004551.1,24458,25057
CM004551.1,18122,18307
CM004551.1,12658,12751
CM004551.1,11791,11934
CM004551.1,8214,8242
CM004551.1,6682,7187
CM004551.1,24458,25057
CM004551.1,18122,18307
CM004551.1,12658,12751
CM004551.1,11791,11934
CM004551.1,8214,8242
CM004551.1,6682,7187
CM004551.1,216077,221830
CM004551.1,216077,221830
CM004551.1,217003,217194
CM004551.1,216593,216718
CM004551.1,217003,217194
CM004551.1,216593,216718
CM004551.1,86831,95388
CM004551.1,86831,95388
CM004551.1,87071,87352
CM004551.1,88234,88383
CM004551.1,88234,88383
CM004551.1,87071,87352
CM004543.1,262777,272153
CM004543.1,262777,272153
CM004543.1,270943,271031
CM004543.1,270943,271031
CM004543.1,186493,188379
CM004543.1,186493,188379
CM004543.1,187115,188379
CM004543.1,187177,188379
CM004543.1,157836,165544
CM004543.1,157836,165544
CM004543.1,159831,159984
CM004543.1,161077,161165
CM004543.1,161256,161421
CM004543.1,163049,165544
CM004543.1,159831,159984
CM004543.1,161077,161165
CM004543.1,161256,161421
CM004543.1,163116,165544
CM004543.1,258354,261909
CM004543.1,258354,261909
CM004543.1,258507,258644
CM004543.1,258507,258644
CM004543.1,63452,83123
CM004543.1,63452,83123
CM004543.1,231850,237045
CM004543.1,231850,237045
CM004543.1,232702,232762
CM004543.1,234705,234807
CM004543.1,232702,232762
CM004543.1,234705,234807
CM004543.1,129339,142606
CM004543.1,129339,142606
CM004543.1,135288,135391
CM004543.1,136342,136486
CM004543.1,135288,135391
CM004543.1,136342,136486
CM004543.1,274430,278429
CM004543.1,274430,278429
CM004543.1,245831,248083
CM004543.1,245831,248083
CM004543.1,166026,169140
CM004543.1,166026,169140
CM004543.1,282909,285209
CM004543.1,282909,285209
CM004543.1,90292,124345
CM004543.1,90292,124345
CM004543.1,102129,102332
CM004543.1,107946,108253
CM004543.1,108405,108794
CM004543.1,115934,116117
CM004543.1,117836,117927
CM004543.1,120976,121203
CM004543.1,102129,102332
CM004543.1,107946,108253
CM004543.1,108405,108794
CM004543.1,115934,116117
CM004543.1,117836,117927
CM004543.1,120976,121203
CM004543.1,10330,19327
CM004543.1,10330,19327
CM004543.1,13279,13383
CM004543.1,15072,15220
CM004543.1,15704,15932
CM004543.1,16327,16497
CM004543.1,17986,18134
CM004543.1,18708,18879
CM004543.1,19188,19327
CM004543.1,13279,13383
CM004543.1,15072,15220
CM004543.1,15704,15932
CM004543.1,16327,16497
CM004543.1,17986,18134
CM004543.1,18708,18879
CM004543.1,19188,19327
CM004543.1,254361,254756
CM004543.1,254361,254756
CM004543.1,254361,254756
CM004543.1,254361,254756
CM004543.1,144349,157351
CM004543.1,144349,157351
CM004543.1,144349,157351
CM004543.1,144349,148515
CM004543.1,154845,154937
CM004543.1,154845,154937
CM004543.1,144349,148440
CM004543.1,154845,154937
CM004543.1,144349,148440
CM004543.1,273945,274270
CM004543.1,273945,274270
CM004543.1,274162,274270
CM004543.1,274162,274270
CM004543.1,176368,185601
CM004543.1,176368,185601
CM004543.1,184069,184247
CM004543.1,180766,180901
CM004543.1,179864,179934
CM004543.1,184069,184247
CM004543.1,180766,180901
CM004543.1,179864,179934
CM004543.1,170299,172339
CM004543.1,170299,172339
CM004543.1,39757,41747
CM004543.1,39757,41747
CM004543.1,39757,40541
CM004543.1,39757,40541
CM004543.1,189973,193043
CM004543.1,189973,193043
CM004543.1,189973,191071
CM004543.1,189973,190103
CM004543.1,166761,169910
CM004543.1,166761,169910
CM004543.1,167941,168372
CM004543.1,167941,168372
CM004543.1,380995,391118
CM004543.1,380995,391118
CM004543.1,384793,385326
CM004543.1,384793,385326
CM004543.1,289035,297408
CM004543.1,289035,297408
CM004543.1,296385,297408
CM004543.1,296385,296471
CM004543.1,296472,297408
CM004543.1,355843,358478
CM004543.1,355843,358478
CM004543.1,473320,480301
CM004543.1,473320,480301
CM004543.1,473693,474224
CM004543.1,479682,479796
CM004543.1,473693,474224
CM004543.1,479682,479796
CM004543.1,349674,350934
CM004543.1,349674,350934
CM004543.1,299769,301336
CM004543.1,299769,301336
CM004543.1,340659,341431
CM004543.1,340659,341431
CM004543.1,340659,340799
CM004543.1,341260,341431
CM004543.1,340659,340799
CM004543.1,341260,341431
CM004543.1,465934,467801
CM004543.1,465934,467801
CM004543.1,467183,467801
CM004543.1,466738,466941
CM004543.1,465934,466304
CM004543.1,467183,467801
CM004543.1,466738,466941
CM004543.1,465934,466304
CM004543.1,320074,326303
CM004543.1,320074,326303
CM004543.1,427673,433852
CM004543.1,427673,433852
CM004543.1,428633,428709
CM004543.1,428633,428709
CM004543.1,326923,330244
CM004543.1,326923,330244
CM004543.1,308466,311854
CM004543.1,308466,311854
CM004543.1,308466,311854
CM004543.1,309731,309791
CM004543.1,311630,311854
CM004543.1,311840,311854
CM004543.1,309731,309791
CM004543.1,311840,311854
CM004543.1,309731,309791
CM004543.1,331535,339696
CM004543.1,331535,339696
CM004543.1,332782,332922
CM004543.1,332311,332456
CM004543.1,332782,332922
CM004543.1,332311,332456
CM004543.1,392808,421057
CM004543.1,392808,421057
CM004543.1,392808,421057
CM004543.1,398137,398518
CM004543.1,420307,420766
CM004543.1,418853,419107
CM004543.1,418115,418337
CM004543.1,408391,408564
CM004543.1,405757,405948
CM004543.1,402949,403166
CM004543.1,399546,399686
CM004543.1,398370,398518
CM004543.1,395674,395865
CM004543.1,420307,420766
CM004543.1,418853,419107
CM004543.1,418115,418337
CM004543.1,408391,408564
CM004543.1,405757,405948
CM004543.1,402949,403166
CM004543.1,399546,399686
CM004543.1,398370,398518
CM004543.1,395674,395865
CM004543.1,420307,420766
CM004543.1,418853,419107
CM004543.1,418115,418337
CM004543.1,408391,408564
CM004543.1,405757,405948
CM004543.1,402949,403166
CM004543.1,399546,399686
CM004543.1,398137,398518
CM004543.1,395674,395865
CM004543.1,343687,347633
CM004543.1,343687,347633
CM004543.1,344822,344917
CM004543.1,344822,344917
CM004543.1,482375,489853
CM004543.1,482375,489853
CM004543.1,448109,452220
CM004543.1,448109,452220
CM004543.1,448109,448213
CM004543.1,448109,448213
CM004543.1,359132,361311
CM004543.1,359132,360947
CM004543.1,360417,360602
CM004543.1,360121,360258
CM004543.1,360417,360602
CM004543.1,360121,360258
CM004543.1,446893,447886
CM004543.1,446893,447886
CM004543.1,446893,447573
CM004543.1,446893,447573
CM004543.1,707525,716163
CM004543.1,707525,716163
CM004543.1,709741,709862
CM004543.1,711980,712225
CM004543.1,712749,712962
CM004543.1,713469,713638
CM004543.1,714937,715119
CM004543.1,709741,709862
CM004543.1,711980,712225
CM004543.1,712749,712962
CM004543.1,713469,713638
CM004543.1,714937,715119
CM004543.1,622580,626255
CM004543.1,622580,626255
CM004543.1,624586,624655
CM004543.1,624586,624655
CM004543.1,610227,614602
CM004543.1,610227,614602
CM004543.1,612970,613590
CM004543.1,612970,613590
CM004543.1,717588,722494
CM004543.1,717588,722494
CM004543.1,718799,718930
CM004543.1,720601,720749
CM004543.1,720831,721059
CM004543.1,721442,721606
CM004543.1,722141,722494
CM004543.1,718799,718930
CM004543.1,720601,720749
CM004543.1,720831,721059
CM004543.1,721442,721606
CM004543.1,722201,722494
CM004543.1,726792,733653
CM004543.1,726792,733653
CM004543.1,726792,726956
CM004543.1,728188,728267
CM004543.1,730469,730767
CM004543.1,726792,726956
CM004543.1,728188,728267
CM004543.1,730469,730767
CM004543.1,633415,634443
CM004543.1,633415,634443
CM004543.1,633415,634443
CM004543.1,633415,634443
CM004543.1,675259,682811
CM004543.1,675259,682811
CM004543.1,682633,682811
CM004543.1,680979,681126
CM004543.1,675259,675504
CM004543.1,682633,682811
CM004543.1,680979,681126
CM004543.1,675259,675504
CM004543.1,723197,725152
CM004543.1,723197,725152
CM004543.1,724935,725152
CM004543.1,724037,724240
CM004543.1,723197,723756
CM004543.1,724935,725152
CM004543.1,724037,724240
CM004543.1,723197,723756
CM004547.1,281970,283093
CM004547.1,281970,283093
CM004547.1,281970,282152
CM004547.1,281970,282152
CM004547.1,223532,237668
CM004547.1,223532,237668
CM004547.1,226922,227012
CM004547.1,236431,237668
CM004547.1,226922,227012
CM004547.1,236560,237668
CM004547.1,208501,218579
CM004547.1,208501,218579
CM004547.1,208501,208625
CM004547.1,213137,213190
CM004547.1,213908,214021
CM004547.1,214163,214253
CM004547.1,218051,218173
CM004547.1,208501,208625
CM004547.1,213137,213190
CM004547.1,213908,214021
CM004547.1,214163,214253
CM004547.1,218051,218173
CM004547.1,130895,135201
CM004547.1,130895,135201
CM004547.1,131668,131842
CM004547.1,131668,131842
CM004547.1,148652,153077
CM004547.1,148652,153077
CM004547.1,241802,253938
CM004547.1,241802,253938
CM004547.1,241802,253938
CM004547.1,250434,250533
CM004547.1,249853,250036
CM004547.1,248788,248898
CM004547.1,247293,247597
CM004547.1,245815,245934
CM004547.1,244771,244870
CM004547.1,243406,243639
CM004547.1,241802,241940
CM004547.1,250434,250533
CM004547.1,249853,250036
CM004547.1,248788,248898
CM004547.1,247293,247597
CM004547.1,245815,245934
CM004547.1,244771,244870
CM004547.1,243406,243639
CM004547.1,241802,241940
CM004547.1,250434,250533
CM004547.1,249853,250036
CM004547.1,248788,248898
CM004547.1,247293,247597
CM004547.1,245815,245934
CM004547.1,244771,244870
CM004547.1,243406,243639
CM004547.1,241802,241940
CM004547.1,159524,181835
CM004547.1,159524,181835
CM004547.1,177919,178027
CM004547.1,170579,170660
CM004547.1,167609,167712
CM004547.1,165786,165940
CM004547.1,177919,178027
CM004547.1,170579,170660
CM004547.1,167609,167712
CM004547.1,165786,165940
CM004547.1,141566,142525
CM004547.1,141566,142525
CM004547.1,141566,142525
CM004547.1,141566,142525
CM004547.1,162938,163670
CM004547.1,162938,163670
CM004547.1,162938,163188
CM004547.1,162938,163188
CM004547.1,570459,574962
CM004547.1,570459,574962
CM004547.1,570459,570573
CM004547.1,570648,570765
CM004547.1,571021,571112
CM004547.1,571366,571603
CM004547.1,573304,573364
CM004547.1,570459,570573
CM004547.1,570648,570765
CM004547.1,571021,571112
CM004547.1,571366,571603
CM004547.1,573304,573364
CM004547.1,494065,497076
CM004547.1,494065,497076
CM004547.1,475592,478044
CM004547.1,475592,478044
CM004547.1,561228,568559
CM004547.1,561228,568559
CM004547.1,563071,563167
CM004547.1,564644,564763
CM004547.1,567796,567880
CM004547.1,563071,563167
CM004547.1,564644,564763
CM004547.1,567796,567880
CM004547.1,311888,313006
CM004547.1,311888,313006
CM004547.1,312287,312351
CM004547.1,312287,312351
CM004547.1,395171,401788
CM004547.1,395171,401788
CM004547.1,395171,395339
CM004547.1,397451,397695
CM004547.1,401591,401788
CM004547.1,395171,395339
CM004547.1,397451,397695
CM004547.1,401591,401736
CM004547.1,335691,336724
CM004547.1,335691,336724
CM004547.1,326302,328834
CM004547.1,326302,328834
CM004547.1,326302,326496
CM004547.1,326302,326496
CM004547.1,465305,468283
CM004547.1,465305,468283
CM004547.1,465538,465626
CM004547.1,465872,465995
CM004547.1,466490,466669
CM004547.1,466741,467080
CM004547.1,465538,465626
CM004547.1,465872,465995
CM004547.1,466490,466669
CM004547.1,466741,467080
CM004547.1,291358,306632
CM004547.1,291358,306632
CM004547.1,299705,299854
CM004547.1,302880,302933
CM004547.1,304391,304510
CM004547.1,305234,305384
CM004547.1,299705,299854
CM004547.1,302880,302933
CM004547.1,304391,304510
CM004547.1,305234,305384
CM004547.1,370795,372110
CM004547.1,370795,372110
